Potential_Customer,Cust_Last_Purchase,Pur_3_years,Pur_5_years,Pur_3_years_Indirect,Pur_5_years_Indirect,Pur_latest,Pur_3_years_Avg,Pur_5_years_Avg,Pur_3_years_Avg_Indirect,InAct_Last,InAct_First,Ad_Res_5_Year,Ad_Res_Ind_1_Year,Ad_Res_Ind_3_Year,Ad_Res_Ind_5_Year,Status_Cust,Status_Latest_Ad,Age,Gender,Cust_Prop,Cust_Ann_Income,Ad_Res_Avg
0,0.0,2,9,1,4,18.0,16.0,11.56,18.0,23,121,63,5,12,26,A,0,55.0,F,U,51432.0,34.0
1,20.0,2,3,1,1,15.0,15.0,15.0,25.0,18,28,23,6,12,10,A,0,33.0,M,H,58169.0,20.333
1,14.0,5,11,4,6,11.0,9.8,7.55,9.75,20,52,47,6,17,19,S,1,31.0,M,U,41608.89441680486,31.0
1,7.0,8,34,5,13,7.0,5.63,5.6,5.4,5,158,88,10,19,31,S,1,59.018761061946904,F,U,41608.89441680486,54.667
0,0.0,2,10,0,5,15.0,12.5,9.0,11.67,18,126,68,5,5,30,A,0,76.0,M,H,51625.0,37.0
1,18.0,3,12,2,8,20.0,14.0,10.92,16.0,17,123,47,4,10,15,A,1,68.0,F,H,51625.0,25.0
1,12.0,2,5,0,2,15.0,12.5,8.6,11.67,18,69,48,5,5,17,A,0,75.0,F,H,49016.0,29.333
1,3.0,9,43,8,26,9.0,3.22,2.67,2.5,18,128,77,5,16,32,S,1,73.0,M,U,40063.0,39.333
0,0.0,2,27,0,11,12.0,11.0,9.52,11.67,18,126,80,5,5,31,A,1,59.018761061946904,F,U,41608.89441680486,41.667
0,0.0,7,13,4,10,10.0,10.0,9.23,10.0,16,81,61,6,17,24,S,1,84.0,M,H,96171.0,37.333
1,10.0,3,11,0,4,10.0,11.0,8.45,11.67,17,116,66,5,5,29,A,0,61.0,M,H,59577.0,37.0
0,0.0,2,6,1,3,50.0,35.0,20.0,50.0,15,71,55,5,13,20,A,0,59.018761061946904,M,H,64945.0,32.333
0,0.0,2,2,2,2,15.0,14.0,14.0,14.0,24,33,24,4,11,10,A,0,28.0,F,U,41608.89441680486,19.667
1,10.0,8,28,5,17,5.0,7.5,6.5,9.0,16,120,75,6,17,33,S,1,72.0,F,H,68333.0,41.0
0,0.0,3,3,2,2,20.0,16.67,16.67,15.0,21,33,29,6,14,12,A,0,57.0,M,H,68333.0,23.333
0,0.0,7,22,4,11,16.0,16.0,13.14,15.5,24,99,96,6,17,27,A,1,81.0,M,U,69286.0,60.0
1,10.0,4,10,3,5,10.0,9.25,8.5,8.67,22,68,53,6,15,20,A,0,59.0,F,H,65904.0,32.333
1,5.0,3,13,1,7,5.0,5.0,5.92,5.0,15,123,68,5,13,28,A,0,77.0,F,H,43281.0,36.667
0,0.0,3,3,2,2,7.0,9.0,9.0,10.0,18,24,24,6,11,9,N,0,59.018761061946904,M,U,56581.0,20.667
0,0.0,1,7,0,3,20.0,20.0,10.86,11.67,18,90,52,4,4,19,A,0,43.0,F,U,44282.0,31.0
0,0.0,2,4,2,4,20.0,20.0,15.0,20.0,24,53,34,4,12,15,A,0,59.018761061946904,F,U,41608.89441680486,21.333
0,0.0,0,13,0,6,0.0,0.0,33.08,11.67,4,128,122,5,5,29,A,1,74.0,F,H,55105.0,68.667
1,15.0,3,11,2,7,15.0,13.67,9.73,14.0,20,119,61,6,15,27,A,1,70.0,F,U,41608.89441680486,35.333
0,0.0,1,1,1,1,21.0,21.0,21.0,21.0,19,19,13,5,7,6,F,0,47.0,M,U,45775.0,13.0
0,0.0,2,16,0,9,10.0,11.0,9.94,11.67,18,105,70,5,5,26,A,1,81.0,F,U,55640.0,37.667
0,0.0,4,5,3,4,10.0,6.75,7.4,7.33,18,33,29,6,14,12,S,1,67.0,F,U,54626.0,23.667
0,0.0,1,9,1,7,20.0,20.0,12.56,20.0,17,93,61,6,15,23,A,1,75.0,M,U,41608.89441680486,35.0
0,0.0,4,5,4,4,6.0,8.0,7.6,8.0,15,29,26,6,12,10,A,1,59.018761061946904,M,U,80329.0,21.667
0,0.0,4,15,2,8,10.0,18.75,14.73,20.0,20,104,75,6,17,31,S,1,59.018761061946904,F,U,64438.0,41.0
0,0.0,4,8,3,6,20.0,20.0,16.88,20.0,21,113,61,6,17,28,A,0,55.0,M,H,64438.0,36.0
1,5.0,5,19,5,16,7.0,5.4,4.59,5.4,17,127,72,5,12,28,S,1,44.0,F,H,36031.0,38.0
0,0.0,3,12,0,4,15.0,11.0,6.0,11.67,19,90,59,6,6,24,S,1,72.0,F,U,50165.0,35.0
0,0.0,4,15,4,12,15.0,12.75,7.07,12.75,17,104,63,6,15,27,S,1,59.018761061946904,F,H,50165.0,35.667
0,0.0,4,6,2,3,5.0,8.75,7.5,12.5,15,51,43,6,15,18,S,1,59.018761061946904,F,U,41608.89441680486,29.667
1,42.0,4,7,2,4,40.0,35.5,30.29,37.5,16,61,54,6,17,21,A,0,87.0,M,H,76519.0,35.333
1,5.0,2,14,1,6,5.0,6.0,5.07,7.0,15,76,54,5,13,21,A,1,59.018761061946904,F,U,41608.89441680486,31.333
1,10.0,4,12,2,5,10.0,6.0,5.25,5.0,18,80,56,6,17,23,A,1,59.0,M,H,41161.0,34.0
0,0.0,4,27,2,9,5.0,7.0,5.22,6.0,4,113,105,7,15,28,S,1,84.0,F,U,41161.0,68.667
1,5.0,4,21,1,11,7.0,6.75,4.43,10.0,18,129,76,6,16,33,S,1,87.0,F,H,46098.0,40.0
0,0.0,2,10,1,6,20.0,35.0,25.3,50.0,15,88,64,5,15,25,A,1,84.0,M,H,46098.0,36.0
0,0.0,1,1,1,1,15.0,15.0,15.0,15.0,15,15,9,2,3,3,E,0,30.0,F,U,59113.0,8.333
0,0.0,1,1,0,0,15.0,15.0,15.0,11.67,19,19,12,4,4,4,F,0,59.018761061946904,F,U,41608.89441680486,12.0
1,5.0,2,21,1,14,12.0,11.0,6.24,10.0,18,127,71,3,9,26,A,1,37.0,M,H,60348.0,36.0
0,0.0,2,3,1,2,15.0,15.0,13.33,15.0,19,45,34,4,12,13,A,0,33.0,M,H,60348.0,25.0
0,0.0,4,6,1,2,10.0,6.0,5.5,4.0,18,40,31,6,15,14,S,1,65.0,M,H,67408.0,24.667
0,0.0,3,3,3,3,25.0,11.67,11.67,11.67,18,29,23,6,12,10,A,1,71.0,M,H,67408.0,20.667
0,0.0,3,3,3,3,13.0,11.67,11.67,11.67,16,24,23,6,11,9,N,1,66.0,M,H,67408.0,20.667
1,15.0,2,5,1,2,15.0,15.0,8.6,15.0,21,57,40,6,14,17,A,0,56.0,F,H,67408.0,27.0
0,0.0,3,10,1,3,6.0,17.0,13.7,18.0,19,62,53,6,17,21,S,1,59.018761061946904,F,U,41608.89441680486,33.333
0,0.0,1,3,1,2,25.0,25.0,15.67,25.0,17,44,35,6,14,14,A,0,47.0,M,U,41608.89441680486,26.333
0,0.0,2,14,2,10,15.0,25.0,17.71,25.0,18,101,74,6,17,30,S,1,72.0,M,H,65650.0,40.667
1,21.0,2,3,1,1,15.0,15.5,13.67,16.0,16,31,24,6,12,10,A,0,61.0,F,H,65650.0,20.667
1,25.0,3,3,2,2,20.0,10.0,10.0,5.0,18,36,29,6,14,12,A,0,37.0,F,H,65650.0,24.0
1,11.0,10,33,6,16,12.0,13.6,11.33,14.5,5,131,105,11,22,40,S,1,86.0,M,U,65650.0,60.667
1,10.0,3,31,1,11,10.0,10.0,9.52,10.0,4,105,106,6,13,24,A,1,87.0,M,U,65650.0,57.667
1,20.0,2,3,1,2,20.0,15.0,11.67,10.0,18,38,32,6,15,14,A,0,35.0,M,H,68536.0,26.0
1,20.0,6,7,4,5,12.0,10.33,9.57,10.5,17,41,26,4,12,11,A,1,81.0,M,H,68536.0,18.333
0,0.0,4,12,2,5,10.0,10.0,8.92,10.0,15,81,61,5,15,23,A,1,47.0,M,H,48333.0,35.333
1,16.0,7,36,4,19,12.0,10.71,10.33,11.25,16,130,97,6,15,34,S,1,72.0,F,H,48333.0,57.667
0,0.0,2,7,1,6,25.0,25.0,15.71,25.0,18,102,56,4,15,26,A,0,47.0,F,H,55513.0,31.0
0,0.0,2,4,1,3,25.0,22.5,17.75,25.0,17,52,38,6,12,15,A,0,66.0,M,H,55513.0,27.0
1,10.0,3,3,2,2,9.0,8.0,8.0,7.0,16,24,24,6,11,9,N,1,72.0,M,H,55513.0,20.333
1,10.0,3,14,2,8,10.0,13.33,11.43,10.0,20,128,68,6,16,30,A,1,59.0,M,H,55513.0,38.333
0,0.0,4,15,1,7,10.0,10.0,9.0,10.0,18,118,70,6,16,28,S,1,59.018761061946904,F,U,41608.89441680486,39.667
0,0.0,2,4,1,2,21.0,18.0,13.0,21.0,22,57,41,6,15,16,A,0,52.0,M,H,70928.0,28.333
1,20.0,3,14,2,6,20.0,20.0,15.0,20.0,9,125,80,8,19,34,A,0,59.0,M,H,70928.0,47.333
0,0.0,1,3,1,1,15.0,15.0,9.0,15.0,18,56,34,4,9,12,A,0,43.0,F,H,79616.0,22.333
1,5.0,1,19,0,6,10.0,5.0,5.53,11.67,18,128,69,5,5,27,A,1,41.0,F,U,79616.0,35.333
1,4.0,5,15,2,10,5.0,4.6,4.07,5.0,15,125,65,5,12,26,S,1,61.0,F,H,82791.0,35.667
0,0.0,3,5,2,4,16.0,15.0,13.4,14.5,26,57,42,5,15,17,A,0,36.0,M,H,82791.0,28.333
1,5.0,5,9,3,5,12.0,11.4,9.0,10.67,17,53,55,6,15,16,A,0,63.0,M,H,80946.0,34.333
1,25.0,2,7,1,6,20.0,16.0,9.14,12.0,26,101,54,5,14,23,A,0,42.0,F,U,41608.89441680486,31.333
1,5.0,6,20,4,10,5.0,5.0,4.4,5.0,15,93,66,6,16,25,S,1,61.0,M,H,66154.0,36.667
0,0.0,6,8,5,5,7.0,5.33,5.38,5.0,18,33,28,6,15,13,S,1,51.0,M,H,77415.0,22.667
1,10.0,4,7,1,2,25.0,21.25,17.86,25.0,16,57,46,6,16,18,A,1,57.0,M,U,41608.89441680486,32.333
1,17.0,2,18,1,10,17.0,16.0,11.67,15.0,26,113,73,5,15,28,A,1,56.0,M,H,59263.0,38.0
1,20.0,2,5,0,2,18.0,17.0,13.6,11.67,18,77,48,6,6,18,A,0,85.0,F,U,62450.0,29.667
0,0.0,2,3,2,3,30.0,25.0,20.0,25.0,23,41,35,6,15,14,A,0,42.0,F,H,69454.0,26.0
0,0.0,4,9,1,3,11.0,11.5,7.67,15.0,19,77,52,6,15,21,A,0,65.0,F,U,64000.0,32.667
1,20.0,3,5,3,4,20.0,12.67,10.0,12.67,24,40,36,6,16,15,A,1,59.018761061946904,M,H,57344.0,27.0
0,0.0,4,5,3,3,20.0,20.0,20.0,20.0,21,28,28,6,13,12,A,0,59.018761061946904,M,U,41608.89441680486,22.333
0,0.0,2,3,1,2,40.0,32.5,26.67,25.0,24,42,35,6,17,16,A,0,50.0,F,U,41608.89441680486,27.0
1,15.0,7,11,5,6,15.0,16.43,12.73,18.0,24,41,36,6,16,15,S,1,59.018761061946904,F,U,41608.89441680486,26.333
0,0.0,3,5,1,1,11.0,11.33,10.4,11.0,22,44,34,6,14,14,A,0,50.0,F,H,67666.0,25.333
0,0.0,2,11,0,6,12.0,13.5,13.27,11.67,18,121,67,4,4,28,A,1,77.0,F,U,41608.89441680486,35.667
1,5.0,1,1,1,1,15.0,15.0,15.0,15.0,26,26,17,3,9,8,N,0,43.0,F,U,42679.0,14.667
0,0.0,2,20,2,6,15.0,10.0,6.75,10.0,21,69,65,6,15,24,A,1,79.0,F,U,87922.0,36.0
1,19.0,2,7,2,3,15.0,17.5,9.0,17.5,24,65,48,6,15,20,A,0,52.0,F,H,92033.0,29.667
0,0.0,2,2,1,1,40.0,40.0,40.0,40.0,21,28,26,6,13,11,A,0,33.0,F,H,106850.0,22.0
1,10.0,2,4,1,2,5.0,12.5,12.5,5.0,17,53,42,4,12,17,A,0,59.018761061946904,M,U,41608.89441680486,26.667
0,0.0,4,4,4,4,16.0,12.0,12.0,12.0,16,33,28,6,13,11,A,1,45.0,F,H,57837.0,23.667
0,0.0,4,5,3,3,15.0,11.0,14.8,9.67,16,29,24,6,12,10,A,1,47.0,F,H,57837.0,21.0
0,0.0,4,10,3,6,9.0,8.75,7.25,8.33,21,71,52,6,16,21,A,0,41.0,M,H,52321.0,32.0
0,0.0,3,5,1,1,10.0,13.33,14.0,10.0,20,49,42,6,15,17,A,0,40.0,F,U,41608.89441680486,28.667
0,0.0,1,3,1,2,25.0,25.0,18.33,25.0,15,45,34,5,13,14,A,0,57.0,F,H,112629.0,25.333
0,0.0,2,15,2,10,11.0,10.0,6.8,10.0,17,89,60,5,13,23,A,1,53.0,F,H,60057.0,34.333
0,0.0,1,1,1,1,20.0,20.0,20.0,20.0,17,17,15,4,7,6,F,0,37.0,F,U,24705.0,13.667
1,5.0,3,10,3,6,36.0,33.0,28.6,33.0,21,77,63,6,17,25,A,1,75.0,F,U,41608.89441680486,36.667
0,0.0,1,3,0,2,16.0,16.0,10.33,11.67,25,66,38,4,4,14,A,0,59.018761061946904,M,U,41608.89441680486,23.0
0,0.0,3,8,2,5,15.0,12.33,9.0,11.0,18,88,57,5,12,21,A,0,75.0,M,H,41677.0,34.667
0,0.0,1,4,1,3,20.0,20.0,8.25,20.0,18,75,36,4,9,13,A,0,59.018761061946904,F,U,38634.0,23.0
0,0.0,6,8,5,7,27.0,21.67,22.5,24.0,17,32,56,11,19,22,A,1,59.018761061946904,M,U,41608.89441680486,41.333
0,0.0,1,2,0,1,20.0,20.0,17.5,11.67,20,42,28,4,4,12,A,0,85.0,F,H,29535.0,21.333
1,5.0,6,14,3,6,10.0,8.67,5.79,8.33,18,86,32,2,8,11,A,0,70.0,F,U,41608.89441680486,18.667
0,0.0,1,11,1,7,30.0,30.0,17.55,30.0,17,104,70,6,17,28,A,0,44.0,M,H,48968.0,39.667
0,0.0,3,26,1,11,10.0,10.0,7.69,10.0,18,129,79,5,15,34,A,1,77.0,M,H,61515.0,41.0
1,16.0,8,16,6,10,14.0,13.0,10.13,13.5,16,128,63,6,16,28,A,1,46.0,M,H,61515.0,38.0
1,3.0,3,17,1,12,3.0,3.67,2.71,5.0,18,130,56,4,8,23,S,1,81.0,F,H,51881.0,28.333
1,10.0,4,11,3,6,10.0,7.75,6.36,7.0,20,69,52,6,14,19,S,1,71.0,M,H,51881.0,31.0
1,10.0,6,25,3,9,10.0,10.0,8.4,10.0,19,65,49,5,15,19,S,1,41.0,F,H,51881.0,29.333
0,0.0,1,1,1,1,20.0,20.0,20.0,20.0,21,21,17,4,7,6,F,0,59.018761061946904,M,U,50504.0,16.0
0,0.0,4,15,1,6,9.0,7.75,6.93,9.0,16,103,64,6,17,27,A,1,80.0,M,H,50504.0,38.0
1,30.0,2,10,1,3,30.0,27.5,17.7,30.0,8,84,90,8,16,21,A,0,50.0,M,U,50504.0,59.333
1,10.0,3,11,2,8,10.0,11.67,7.36,12.5,5,77,45,5,11,14,S,1,50.0,M,U,57822.0,30.0
1,25.0,2,2,2,2,20.0,12.5,12.5,12.5,19,28,21,4,9,8,A,0,59.018761061946904,M,U,41608.89441680486,18.333
0,0.0,3,14,1,9,0.0,13.33,7.79,20.0,15,130,70,6,15,30,S,1,59.018761061946904,F,U,41608.89441680486,40.333
0,0.0,5,16,3,9,5.0,5.0,4.56,4.67,18,87,62,6,17,25,S,1,73.0,F,U,52491.0,36.333
1,17.0,1,2,0,0,17.0,17.0,16.0,11.67,25,31,23,4,4,8,A,0,29.0,F,H,52491.0,18.0
0,0.0,2,5,1,2,15.0,15.0,11.4,15.0,19,77,44,5,13,17,A,0,54.0,M,U,51072.0,29.0
0,0.0,3,30,2,17,12.0,10.67,5.33,11.0,17,130,77,6,15,31,S,1,79.0,F,H,48514.0,40.667
0,0.0,2,6,0,2,30.0,23.0,13.0,11.67,18,104,54,6,6,21,A,0,76.0,M,H,48514.0,31.667
1,5.0,7,16,5,10,7.0,5.71,4.69,5.4,17,130,59,6,14,27,A,1,59.018761061946904,M,U,69688.0,33.667
1,16.0,5,25,0,8,12.0,10.4,9.68,11.67,18,124,83,6,6,33,S,1,59.0,F,U,41608.89441680486,45.0
1,15.0,6,20,3,9,15.0,15.83,14.5,15.0,17,113,74,6,17,30,S,1,74.0,M,U,41608.89441680486,41.0
0,0.0,3,3,1,1,20.0,15.0,15.0,10.0,26,32,21,3,12,10,A,0,59.018761061946904,M,U,41608.89441680486,16.0
0,0.0,2,3,1,2,15.0,15.0,11.67,15.0,21,45,30,5,11,11,A,0,45.0,F,H,60252.0,22.667
0,0.0,4,6,2,3,5.0,6.5,6.0,8.0,22,41,32,6,14,14,A,0,39.0,F,H,60252.0,25.0
1,14.0,2,2,1,1,15.0,14.0,14.0,13.0,18,23,22,6,12,10,N,0,65.0,M,H,105995.0,19.333
1,25.0,1,1,1,1,25.0,25.0,25.0,25.0,17,17,14,5,7,6,F,0,87.0,F,H,105995.0,13.667
0,0.0,4,22,2,15,10.0,8.0,6.18,8.5,17,130,78,5,15,32,A,1,75.0,M,H,80951.0,40.667
1,15.0,1,7,1,6,18.0,18.0,14.29,18.0,21,93,37,2,6,16,E,1,43.0,M,H,92980.0,18.333
1,20.0,2,8,2,4,25.0,22.5,25.13,22.5,18,57,49,6,17,21,A,0,33.0,F,H,70108.0,32.0
0,0.0,5,19,3,13,16.0,16.6,11.32,16.0,20,129,76,6,17,33,S,1,73.0,F,H,64121.0,41.333
1,5.0,8,11,5,6,5.0,5.38,5.09,5.6,18,44,38,6,17,17,A,1,72.0,F,H,72090.0,28.0
0,0.0,3,8,3,4,15.0,11.0,8.25,11.0,16,44,39,5,15,16,A,1,35.0,M,H,41042.0,29.0
0,0.0,9,19,8,11,16.0,13.11,11.58,12.88,4,65,72,7,16,22,A,1,17.0,F,U,41608.89441680486,44.0
0,0.0,11,41,3,16,4.0,4.18,3.93,3.67,15,115,78,5,16,30,S,1,75.0,F,U,48533.0,40.667
1,3.0,11,44,6,23,10.0,7.27,5.34,9.5,17,129,84,5,14,33,S,1,54.0,F,U,50587.0,43.0
1,10.0,7,14,4,9,10.0,9.57,7.71,9.25,4,104,61,9,18,24,F,1,81.0,M,U,41958.0,40.333
0,0.0,4,10,3,7,12.0,12.25,8.7,11.67,24,100,47,4,12,19,S,1,42.0,F,U,58342.0,24.0
0,0.0,5,7,3,3,12.0,17.0,14.29,15.0,18,36,31,6,16,14,A,1,83.0,F,U,45833.0,25.333
0,0.0,3,14,1,8,25.0,14.0,12.86,9.0,18,125,75,6,13,30,S,1,59.018761061946904,M,U,44064.0,40.667
0,0.0,4,13,2,6,15.0,14.0,9.08,14.5,23,75,55,6,16,22,A,1,49.0,M,U,37778.0,33.333
0,0.0,1,3,0,2,15.0,15.0,13.67,11.67,18,44,33,5,5,14,A,0,70.0,M,H,45733.0,24.333
1,8.0,5,12,4,9,7.0,5.8,5.92,6.0,6,52,51,7,15,19,F,1,75.0,M,U,33528.0,35.333
1,5.0,4,15,3,9,10.0,10.0,7.53,10.0,18,111,65,6,15,27,A,1,79.0,M,U,45054.0,36.667
0,0.0,1,1,1,1,20.0,20.0,20.0,20.0,16,16,14,5,7,6,F,0,75.0,F,H,59072.0,14.333
0,0.0,1,1,1,1,25.0,25.0,25.0,25.0,24,24,17,4,8,7,N,0,48.0,F,H,28646.0,15.0
0,0.0,5,6,3,4,25.0,18.0,15.83,16.67,18,41,35,6,16,15,A,1,59.0,M,U,62442.0,26.667
0,0.0,6,14,4,7,10.0,12.67,10.21,13.25,15,80,61,6,17,23,S,1,48.0,M,U,41608.89441680486,37.0
0,0.0,4,15,1,10,7.0,6.0,4.47,7.0,16,125,67,5,12,25,S,1,87.0,M,U,62442.0,36.333
1,25.0,3,5,2,4,15.0,12.33,11.4,13.5,22,45,36,6,16,16,A,1,62.0,F,U,81514.0,26.333
1,4.0,8,22,6,16,6.0,4.25,3.11,4.17,17,125,62,6,16,29,S,1,86.0,F,U,41608.89441680486,34.0
1,11.0,5,5,4,4,9.0,7.8,7.8,7.5,18,32,26,6,13,11,S,1,39.0,F,H,53377.0,21.667
0,0.0,3,4,2,2,10.0,8.33,7.5,9.0,16,34,26,6,13,11,A,0,40.0,M,H,63761.0,22.667
0,0.0,1,1,1,1,20.0,20.0,20.0,20.0,17,17,14,5,7,6,F,0,44.0,M,U,44238.0,13.667
1,10.0,3,12,1,6,20.0,19.33,11.58,20.0,17,87,51,4,14,22,A,1,57.0,F,H,55086.0,29.0
0,0.0,4,16,3,8,10.0,22.25,11.19,22.67,8,130,92,7,18,36,S,1,81.0,M,H,53894.0,57.667
1,10.0,4,20,4,16,10.0,8.25,5.3,8.25,17,124,71,6,15,30,S,1,59.018761061946904,M,U,52102.0,38.667
1,25.0,2,2,1,1,24.0,17.0,17.0,10.0,18,29,23,6,13,11,A,0,59.0,F,H,56677.0,20.333
1,7.0,8,22,3,7,9.0,7.13,6.59,6.67,17,67,57,6,16,22,S,1,81.0,F,U,48462.0,34.333
1,12.0,11,29,5,7,15.0,9.64,9.31,9.8,6,89,90,11,22,33,A,1,81.0,M,U,49487.0,56.667
0,0.0,4,10,1,4,14.0,13.0,8.25,12.0,16,88,57,6,13,20,S,1,59.018761061946904,F,U,41608.89441680486,34.0
1,3.0,8,31,5,16,9.0,7.5,5.29,6.8,18,130,108,6,17,33,S,1,74.0,F,H,50449.0,62.0
1,3.0,4,31,3,15,5.0,4.0,3.16,4.33,16,130,50,3,7,19,S,1,60.0,F,H,50449.0,23.667
0,0.0,1,4,0,2,15.0,15.0,8.5,11.67,26,63,37,4,4,14,A,0,43.0,F,H,59670.0,24.333
1,14.0,2,21,1,9,14.0,13.0,8.48,14.0,16,101,72,5,13,25,A,1,46.0,M,H,59670.0,39.0
0,0.0,2,12,0,8,15.0,12.5,5.58,11.67,16,128,66,4,4,26,A,1,42.0,M,H,44209.0,35.0
0,0.0,6,24,3,13,4.0,4.33,3.67,4.0,18,121,70,5,15,30,S,1,42.0,F,H,44375.0,37.0
0,0.0,2,15,1,7,15.0,15.0,6.27,15.0,19,111,65,6,15,27,S,1,54.0,F,U,47125.0,36.667
1,30.0,6,42,3,16,15.0,17.83,10.55,20.67,4,111,136,17,27,51,A,1,59.018761061946904,F,U,48750.0,73.667
1,15.0,2,7,0,3,21.0,19.0,10.71,11.67,18,91,45,4,4,21,A,1,49.0,M,H,52321.0,26.333
1,8.0,5,17,3,9,8.0,8.0,5.47,8.0,16,124,59,5,12,26,S,1,59.018761061946904,M,U,45486.0,32.333
1,9.0,5,22,3,11,5.0,8.6,5.95,10.0,19,119,69,6,17,33,S,1,53.0,M,H,50638.0,37.333
0,0.0,0,9,0,3,0.0,0.0,13.67,11.67,5,81,76,5,5,20,A,1,59.018761061946904,F,U,49831.0,44.0
0,0.0,2,2,1,1,20.0,12.5,12.5,5.0,19,29,21,3,8,7,A,0,83.0,M,U,38934.0,17.333
0,0.0,3,16,1,7,15.0,11.67,8.88,10.0,18,78,97,11,20,38,A,1,58.0,F,U,39250.0,56.333
1,5.0,6,18,5,9,6.0,4.0,3.72,4.2,17,79,55,6,14,22,S,1,80.0,M,U,44375.0,32.0
0,0.0,3,13,1,8,10.0,16.67,12.08,20.0,26,113,69,4,14,29,A,1,70.0,F,H,45199.0,36.0
0,0.0,1,1,1,1,25.0,25.0,25.0,25.0,24,24,17,4,8,7,N,0,75.0,F,H,44543.0,15.0
0,0.0,3,20,1,6,5.0,9.67,7.55,10.0,4,125,93,6,15,30,A,0,59.018761061946904,M,U,47210.0,60.0
0,0.0,5,22,3,16,16.0,16.0,10.05,16.0,15,125,86,6,17,33,S,1,59.018761061946904,M,U,41608.89441680486,44.667
0,0.0,4,21,0,10,10.0,8.75,3.58,11.67,18,116,69,6,6,32,S,1,59.018761061946904,F,H,45742.0,38.333
1,5.0,7,20,5,10,4.0,4.14,3.6,4.0,16,57,33,3,9,13,S,1,74.0,F,U,41608.89441680486,19.0
0,0.0,7,10,3,4,3.0,3.14,3.5,3.33,18,41,34,6,16,15,A,1,59.018761061946904,M,U,52736.0,25.667
1,20.0,2,12,2,9,18.0,18.0,11.92,18.0,25,93,66,6,17,27,A,1,75.0,M,H,51125.0,36.667
0,0.0,6,21,5,12,5.0,5.33,5.14,5.0,22,126,69,5,15,31,S,1,70.0,M,H,54828.0,37.333
0,0.0,2,12,1,7,10.0,10.0,6.75,10.0,15,92,52,5,13,21,A,1,62.0,F,U,52436.0,32.0
0,0.0,2,2,0,0,20.0,15.0,15.0,11.67,18,30,21,4,4,9,A,0,49.0,F,U,41420.0,18.333
0,0.0,1,14,0,3,19.0,19.0,11.71,11.67,25,87,49,5,5,19,A,0,55.0,F,H,40043.0,29.0
1,10.0,5,21,3,12,10.0,10.0,7.57,10.0,5,113,96,10,20,33,A,1,81.0,F,U,43797.0,62.333
1,15.0,5,15,5,10,16.0,13.6,10.73,13.6,17,64,53,6,17,23,S,1,68.0,F,U,43797.0,32.667
1,8.0,6,68,3,15,5.0,7.67,23.85,7.33,11,129,144,7,17,37,S,1,37.0,F,U,43797.0,77.0
1,12.0,4,22,3,10,11.0,11.0,9.5,11.0,20,76,61,6,17,24,A,1,50.0,M,H,53981.0,36.0
1,9.0,6,8,5,6,10.0,6.17,5.88,6.4,16,40,34,5,15,14,A,1,34.0,F,U,41608.89441680486,25.0
0,0.0,3,17,0,7,10.0,10.0,8.53,11.67,18,126,76,6,6,33,S,1,59.018761061946904,F,U,43694.0,41.0
0,0.0,2,7,0,2,16.0,15.0,11.14,11.67,20,58,45,6,6,18,A,0,42.0,F,H,43694.0,30.0
1,5.0,4,21,2,15,25.0,4.25,5.0,4.0,18,126,70,6,16,31,S,1,59.0,F,H,35060.0,39.0
1,10.0,4,11,3,10,5.0,9.25,5.91,7.33,16,126,63,6,14,28,A,1,59.018761061946904,F,U,34375.0,36.667
1,10.0,5,30,1,8,7.0,6.8,8.57,10.0,16,104,75,8,16,27,S,1,59.018761061946904,M,U,36897.0,43.0
1,3.0,8,32,6,15,5.0,3.63,3.81,3.83,17,80,63,6,17,25,S,1,83.0,F,U,41608.89441680486,35.0
0,0.0,3,17,1,8,5.0,5.0,3.76,5.0,19,93,62,6,15,23,S,1,82.0,F,U,36573.0,35.333
1,10.0,4,6,2,3,12.0,8.25,7.17,7.0,18,49,36,6,13,14,A,1,59.018761061946904,F,U,41608.89441680486,26.0
0,0.0,2,3,0,1,16.0,13.0,10.33,11.67,18,41,30,5,5,12,A,0,36.0,F,U,43944.0,23.667
1,20.0,1,1,1,1,20.0,20.0,20.0,20.0,17,17,13,4,6,5,F,0,77.0,F,U,43944.0,12.667
0,0.0,2,5,0,1,8.0,12.5,9.4,11.67,6,52,42,6,6,15,A,0,55.0,F,U,41608.89441680486,31.667
1,9.0,3,7,2,5,11.0,9.67,8.0,10.0,16,52,42,6,15,16,S,1,79.0,M,H,44444.0,29.667
1,5.0,4,6,4,6,5.0,8.0,8.0,8.0,19,44,38,6,16,16,A,1,59.0,F,H,39267.0,27.667
1,10.0,3,3,3,3,5.0,8.33,8.33,8.33,19,32,23,5,11,10,A,1,79.0,F,U,47005.0,19.0
0,0.0,2,15,0,6,25.0,22.5,13.87,11.67,18,126,73,6,6,31,A,1,59.018761061946904,F,U,39773.0,40.0
1,15.0,2,2,1,1,20.0,15.0,15.0,10.0,18,24,20,6,11,9,N,0,69.0,F,H,39773.0,18.333
1,25.0,2,2,1,1,25.0,25.0,25.0,25.0,19,30,24,6,13,11,A,0,73.0,F,U,38047.0,21.667
0,0.0,2,8,2,5,20.0,20.0,13.13,20.0,22,113,63,6,16,26,A,0,59.0,M,U,41932.0,36.0
0,0.0,3,6,1,2,10.0,11.0,10.17,15.0,18,40,31,6,14,13,A,0,65.0,M,U,38893.0,25.333
